"year","code","eca","lac","ssa","lmc","umc","hic","inc","gdp2021","gdp2017","rps","leb","u5m"
2000,"TCD",0,0,1,0,0,0,0,1501.14484059514,1261.01597545036,78.363,47.937,184.72
2000,"TGO",0,0,1,0,0,0,0,2096.8590980088,1742.56905241116,67.093,54.577,120.09
2000,"THA",0,0,0,1,0,0,0,11622.5250278537,10164.2128162781,68.614,71.205,21.351
2000,"TJK",1,0,0,0,0,0,0,1365.23327447129,1243.36600271443,73.499,63.542,83.289
2000,"TKM",1,0,0,1,0,0,0,5112.52948147352,4812.00949010733,54.087,64.931,68.326
2000,"TLS",0,0,0,0,0,0,0,3785.59231060513,3054.45302337363,75.737,58.097,111.366
2000,"TON",0,0,0,1,0,0,0,5808.26509143355,5257.82318796585,76.988,69.635,16.825
2000,"TTO",0,1,0,0,1,0,0,19662.7495821798,16410.3936557092,44.095,68.629,27.569
2000,"TUN",0,0,0,1,0,0,0,9134.40503123018,7960.48140042843,36.568,72.604,29.57
2000,"TUR",1,0,0,0,1,0,0,14737.4417410446,14776.8667630535,35.259,71.931,37.513
2000,"TUV",0,0,0,1,0,0,0,3721.89947875243,3367.03279896575,53.982,63.536,42.768
2000,"TWN",0,0,0,0,0,1,1,NA,NA,64.123,76.139,8.31
2000,"TZA",0,0,1,0,0,0,0,1839.93664550781,1370.50760516151,77.691,53.244,127.965
2000,"UGA",0,0,1,0,0,0,0,1487.00498853512,1261.43309825286,85.214,49.64,143.412
2000,"UKR",1,0,0,0,0,0,0,10364.0625,7330.35147131793,32.855,67.786,15.812
2000,"URY",0,1,0,0,1,0,0,18752.0578112966,14873.5430481473,7.97199999999999,74.693,16.503
2000,"USA",0,0,0,0,0,1,1,55038.6224973696,49957.1600619674,20.943,76.806,8.474
2000,"UZB",1,0,0,0,0,0,0,3410.65044991898,3313.57311263476,53.874,65.456,60.649
2000,"VCT",0,1,0,1,0,0,0,9999.05879203685,8738.78920510622,54.814,70.35,22.552
2000,"VEN",0,1,0,0,1,0,0,NA,NA,12.441,72.388,21.838
2000,"VGB",0,1,0,0,0,1,1,NA,NA,58.226,74.753,17.022
2000,"VIR",0,1,0,0,0,1,1,NA,NA,7.414,71.805,11.403
2000,"VNM",0,0,0,0,0,0,0,4349.22348751462,3875.51863906121,75.626,72.746,30.393
2000,"VUT",0,0,0,1,0,0,0,3342.16726611561,3023.3290071917,78.327,68.586,28.998
2000,"WSM",0,0,0,1,0,0,0,4638.59446502596,4196.07879620312,78.023,70.791,21.345
2000,"XKX",1,0,0,1,0,0,0,NA,NA,47.231,71.321,48.095
2000,"YEM",0,0,0,0,0,0,0,NA,NA,73.733,62.761,92.025
2000,"ZAF",0,0,1,0,1,0,0,11197.5148952493,10542.9208635699,43.109,58.368,68.892
2000,"ZMB",0,0,1,0,0,0,0,2220.5653712714,2084.79393565111,65.198,46.577,151.575
2000,"ZWE",0,0,1,0,0,0,0,4071.01879493332,2710.63041161423,66.242,46.034,94.992
2001,"ABW",0,1,0,0,0,1,1,40505.5330010609,39420.2803623442,53.661,73.044,20.946
2001,"AFG",0,0,0,0,0,0,0,1454.11078195559,1150.18872261165,77.831,55.511,127.835
2001,"AGO",0,0,1,0,0,0,0,6049.16321222272,4678.12518205174,48.726,47.032,197.821
2001,"ALB",1,0,0,1,0,0,0,7232.57578423059,6552.3819190583,57.565,75.083,25.498
2001,"AND",1,0,0,0,0,1,1,59109.0136806378,49617.5030391385,7.944,82.162,7.381
2001,"ARE",0,0,0,0,0,1,1,88045.1975134384,86985.8984666996,19.345,77.621,10.918
2001,"ARG",0,1,0,0,1,0,0,21066.4581290433,17386.3541545264,10.671,74.154,20.651
2001,"ARM",1,0,0,0,0,0,0,5044.11647826468,4272.87727985325,35.615,71.174,29.24
2001,"ASM",0,0,0,0,1,0,0,NA,NA,11.509,71.573,13.728
2001,"ATG",0,1,0,0,1,0,0,24014.7754593511,18913.9610513821,68.26,75.108,14.511
2001,"AUS",0,0,0,0,0,1,1,45338.6834259568,39270.1727806344,15.9,80.006,6.137
2001,"AUT",1,0,0,0,0,1,1,54098.0257018521,46099.9319875943,40.066,78.718,5.682
2001,"AZE",1,0,0,0,0,0,0,6168.98510980328,4492.33117613976,48.413,66.043,69.76
2001,"BDI",0,0,1,0,0,0,0,983.396846717033,849.7564045718,91.539,48.509,147.92
2001,"BEL",1,0,0,0,0,1,1,50857.824735388,42797.7051010864,2.81399999999999,78.082,5.756
2001,"BEN",0,0,1,0,0,0,0,2591.06485220288,2458.27766146533,61.35,56.654,133.524
2001,"BFA",0,0,1,0,0,0,0,1477.28491846525,1351.62275970277,81.46,51.188,173.795
2001,"BGD",0,0,0,0,0,0,0,2803.55471950946,2279.27474942381,75.904,62.836,81.124
2001,"BGR",1,0,0,1,0,0,0,13301.3551670776,11037.4575043372,30.834,71.879,16.816
2001,"BHR",0,0,0,0,0,1,1,57280.6986707494,53371.9925676617,11.631,74.942,12.161
2001,"BHS",0,1,0,0,0,1,1,35072.2778102066,36379.982229285,17.951,72.765,16.391
2001,"BIH",1,0,0,1,0,0,0,7979.8685297046,6893.49953259597,57.302,75.573,9.211
2001,"BLR",1,0,0,1,0,0,0,11771.0872049291,8498.66691018026,29.542,68.435,11.657
2001,"BLZ",0,1,0,1,0,0,0,11555.9072108358,9107.13163011899,54.619,68.944,25.01
2001,"BMU",0,0,0,0,0,1,1,104560.839783497,92898.5334094102,0,78.637,4.721
2001,"BOL",0,1,0,1,0,0,0,6144.97829465098,5423.25190104198,37.694,62.538,93.378
2001,"BRA",0,1,0,0,1,0,0,14016.1313772236,11512.9784400653,18.447,69.98,32.355
2001,"BRB",0,1,0,0,1,0,0,18380.2588922743,17554.9773539857,66.371,74.707,14.939
2001,"BRN",0,0,0,0,0,1,1,99680.7624772261,77831.1852896375,28.348,74.209,10.23
2001,"BTN",0,0,0,0,0,0,0,5545.6305511084,4803.21736320079,73.52,63.323,73.604
2001,"BWA",0,0,1,0,1,0,0,12949.6403092989,11716.6588895735,45.938,52.21,75.381
2001,"CAF",0,0,1,0,0,0,0,1272.85710758505,1019.11345528063,62.28,46.734,162.311
2001,"CAN",0,0,0,0,0,1,1,48774.1675534138,42219.7278924835,20.19,79.449,6.209
2001,"CHE",1,0,0,0,0,1,1,68008.3441852855,59165.0084703039,26.625,80.251,6.002
2001,"CHI",1,0,0,0,0,1,1,NA,NA,69.505,78.9792960026873,11.0627165065502
2001,"CHL",0,1,0,0,1,0,0,17870.3008332711,15566.4964433798,13.637,77.58,10.735
2001,"CHN",0,0,0,1,0,0,0,4372.15705579934,3919.35570506712,62.907,72.675,33.379
2001,"CIV",0,0,1,0,0,0,0,4609.14469395303,3890.79692100297,56.432,51.428,136.782
2001,"CMR",0,0,1,0,0,0,0,3884.87304812714,3050.45113037924,53.861,53.598,140.749
2001,"COD",0,0,1,0,0,0,0,841.035651373731,673.303298758498,64.413,52.205,154.325
2001,"COG",0,0,1,0,0,0,0,7567.43916817104,4561.99446710657,40.844,55.885,106.583
2001,"COL",0,1,0,1,0,0,0,10823.4504878807,9011.70753369029,25.621,71.185,24.934
2001,"COM",0,0,1,0,0,0,0,2414.43004972493,2496.82880413164,71.964,59.587,93.885
2001,"CPV",0,0,1,1,0,0,0,4540.90731780518,4376.1364383096,45.709,68.707,32.559
2001,"CRI",0,1,0,0,1,0,0,14250.4627491826,12759.2151232523,39.59,77.609,12.671
2001,"CUB",0,1,0,1,0,0,0,NA,NA,24.445,76.429,8.289
2001,"CUW",0,1,0,0,0,1,1,35339.0644051331,28911.3270006791,8.989,73.36,17.391
2001,"CYM",0,1,0,0,0,1,1,NA,NA,0,74.529,6.163
2001,"CYP",1,0,0,0,0,1,1,37147.91015625,33092.9242354796,31.231,78.185,6.107
2001,"CZE",1,0,0,0,1,0,0,30399.8730764283,25311.0116298751,26.123,75.314,5.018
2001,"DEU",1,0,0,0,0,1,1,50711.6804711795,43969.6707232952,24.83,78.402,5.212
2001,"DJI",0,0,0,1,0,0,0,3659.98755473033,3156.92535882376,23.422,57.506,97.194
2001,"DMA",0,1,0,0,1,0,0,14091.5491387572,10966.4427586521,34.618,71.862,17.994
2001,"DNK",1,0,0,0,0,1,1,57770.222038052,48824.3349608905,14.85,76.974,5.823
2001,"DOM",0,1,0,1,0,0,0,10991.1363420488,9494.41831637607,37.435,70.553,41.041
2001,"DZA",0,0,0,1,0,0,0,11742.5946761225,10270.4739938635,39.288,71.025,40.701
2001,"ECU",0,1,0,1,0,0,0,9405.11680690106,7822.68498897327,39.201,72.571,28.268
2001,"EGY",0,0,0,1,0,0,0,10117.3331821699,8028.94515020045,57.157,67.612,44.269
2001,"ERI",0,0,1,0,0,0,0,NA,NA,72.545,58.359,81.649
2001,"ESP",1,0,0,0,0,1,1,41224.2924057393,36278.4737228736,23.657,79.739,4.946
2001,"EST",1,0,0,0,1,0,0,22099.3392764137,18749.2092787958,30.758,70.834,10.812
2001,"ETH",0,0,1,0,0,0,0,851.313428464571,767.791410979379,85.073,51.428,134.503
2001,"FIN",1,0,0,0,0,1,1,48099.3014282794,40436.2559731382,17.632,78.142,3.822
2001,"FJI",0,0,0,1,0,0,0,9516.32779638401,9319.36548438982,51.7,66.205,22.835
2001,"FRA",1,0,0,0,0,1,1,46454.8706927365,38785.1152288868,23.873,79.221,5.577
2001,"FRO",1,0,0,0,0,1,1,NA,NA,62.825,78.325,9.463
2001,"FSM",0,0,0,1,0,0,0,3679.19077119563,3330.17534178166,77.67,64.801,37.265
2001,"GAB",0,0,1,0,1,0,0,21604.7804441769,16347.0393036626,20.367,61.982,81.566
2001,"GBR",1,0,0,0,0,1,1,44189.8549094421,38070.8926319539,21.249,78.121,6.372
2001,"GEO",1,0,0,0,0,0,0,6074.08643017282,5131.9086426144,47.602,70.371,33.292
2001,"GHA",0,0,1,0,0,0,0,3369.50702508212,2907.01767781261,55.399,58.403,96.127
2001,"GIB",1,0,0,0,0,1,1,NA,NA,0,80.419,14.504
2001,"GIN",0,0,1,0,0,0,0,2412.75161959628,1945.31914231745,68.856,52.669,160.249
2001,"GMB",0,0,1,0,0,0,0,2737.69610805906,2203.56328903744,51.225,57.283,108.473
2001,"GNB",0,0,1,0,0,0,0,2001.16517022904,1800.2450827344,63.378,51.054,167.306
2001,"GNQ",0,0,1,0,0,0,0,18031.964975074,14939.7130426314,49.168,53.827,150.647
2001,"GRC",1,0,0,0,0,1,1,32675.9292327768,29251.2994601591,27.087,78.909,5.975
2001,"GRD",0,1,0,0,1,0,0,11340.1824083418,10463.6438282264,64.081,73.034,15.233
2001,"GRL",1,0,0,0,0,1,1,45405.8543742044,41099.9341189662,18.151,66.273,19.177
2001,"GTM",0,1,0,1,0,0,0,8771.15495669343,7619.28881858506,54.332,67.436,50.089
2001,"GUM",0,0,0,0,0,1,1,NA,NA,6.767,75.195,11.99
2001,"GUY",0,1,0,1,0,0,0,8212.04321760917,7853.82681621135,71.394,64.38,45.4
2001,"HKG",0,0,0,0,0,1,1,39777.8810311241,35899.6747802605,0,80.992,3.935
2001,"HND",0,1,0,1,0,0,0,4578.94787944773,4219.39988238696,54.036,68.491,35.691
2001,"HRV",1,0,0,0,1,0,0,22826.9315626113,19686.1544245665,46.358,74.355,8.387
2001,"HTI",0,1,0,0,0,0,0,3186.83391085521,3063.04376920726,62.749,58.591,100.447
2001,"HUN",1,0,0,0,1,0,0,23069.2114730987,20102.9141251571,35.33,72.394,9.322
2001,"IDN",0,0,0,0,0,0,0,6190.51954040991,5620.01603444691,57.217,66.583,49.797
2001,"IMN",1,0,0,0,1,0,0,NA,NA,48.167,75.289,23.352
2001,"IND",0,0,0,0,0,0,0,3188.81024020636,2674.40842290563,72.082,63.158,87.698
2001,"IRL",1,0,0,0,0,1,1,55702.171672264,51215.2407388159,40.601,77.1,7.442
2001,"IRN",0,0,0,1,0,0,0,10998.1285086842,10970.5745884148,35.242,70.619,34.28
2001,"IRQ",0,0,0,1,0,0,0,12529.6084051005,8857.0394381209,31.45,65.292,43.499
2001,"ISL",1,0,0,0,0,1,1,49032.3728944983,42427.1673097347,7.468,80.421,3.566
2001,"ISR",0,0,0,0,0,1,1,32590.2286180761,29894.2728248473,8.733,79.479,6.553
2001,"ITA",1,0,0,0,0,1,1,51332.2904432567,43723.1569910539,32.718,79.885,5.474
2001,"JAM",0,1,0,1,0,0,0,9585.31492008694,9446.61692314604,47.947,71.287,20.532
2001,"JOR",0,0,0,1,0,0,0,8339.78581448441,8273.44524629399,21.717,72.141,26.124
2001,"JPN",0,0,0,0,0,1,1,39062.2817355235,36184.6541959731,20.01,81.51,4.227
2001,"KAZ",1,0,0,1,0,0,0,14612.0290050498,11111.8549828866,43.829,64.108,39.71
2001,"KEN",0,0,1,0,0,0,0,3778.25854755615,3256.27791993444,79.761,56.501,89.974
2001,"KGZ",1,0,0,0,0,0,0,3795.89059344129,3208.16539582607,64.704,65.319,46.949
2001,"KHM",0,0,0,0,0,0,0,2032.08092022307,1822.1025180604,81.297,60.457,94.272
2001,"KIR",0,0,0,1,0,0,0,2357.58189014519,2132.66692134019,56.527,64.918,64.468
2001,"KNA",0,1,0,0,1,0,0,20648.7889741472,20393.487723536,67.402,69.767,22.715
2001,"KOR",0,0,0,0,0,1,1,26128.3915101176,23819.2294988814,20.06,76.919,7.188
2001,"KWT",0,0,0,0,0,1,1,59099.6653440899,52634.1693555705,0.0919999999999987,76.037,12.597
2001,"LAO",0,0,0,0,0,0,0,3015.63258480614,2897.74425604538,77.007,58.887,102.479
2001,"LBN",0,0,0,0,1,0,0,11817.9305012844,15360.8681684667,13.882,74.354,18.758
2001,"LBR",0,0,1,0,0,0,0,1867.11910921753,2758.56662892627,55.327,53.109,174.284
2001,"LBY",0,0,0,0,1,0,0,17111.4835611225,19998.107750076,23.498,70.653,26.992
2001,"LCA",0,1,0,0,1,0,0,17993.6372662268,12944.7487369755,72.527,71.367,18.201
2001,"LIE",1,0,0,0,0,1,1,NA,NA,85.038,79.194,10.988
2001,"LKA",0,0,0,1,0,0,0,6230.03051864853,5818.75003815933,81.635,71.804,16.287
2001,"LSO",0,0,1,0,0,0,0,2004.03350215955,1794.45207079024,79.933,47.153,111.434
2001,"LTU",1,0,0,0,1,0,0,16933.0225490496,14487.3298941601,33.081,71.712,10.25
2001,"LUX",1,0,0,0,0,1,1,116258.426812926,99349.9538857947,15.157,77.53,7.729
2001,"LVA",1,0,0,0,1,0,0,15695.906718153,13617.6004707015,32.05,69.906,13.602
2001,"MAC",0,0,0,0,0,1,1,57114.0575819361,51759.1283971913,0,79.812,7.244
2001,"MAF",0,1,0,0,0,1,1,NA,NA,0,77.009,14.23
2001,"MAR",0,0,0,1,0,0,0,5417.57861328125,5202.87151973244,46.338,67.2,49.551
2001,"MCO",1,0,0,0,0,1,1,NA,NA,0,82.485,7.435
2001,"MDA",1,0,0,0,0,0,0,6090.03474356112,5223.46932011707,55.811,67.672,28.087
2001,"MDG",0,0,1,0,0,0,0,1748.50350928912,1619.86006385461,72.609,58.674,100.662
2001,"MDV",0,0,0,1,0,0,0,12977.9990852583,12803.8771454797,71.141,71.659,34.564
2001,"MEX",0,1,0,0,1,0,0,20078.2183907682,18666.2215253354,24.955,72.912,26.97
2001,"MHL",0,0,0,1,0,0,0,4000.73051185179,3618.60028467041,30.899,63.735,41.895
2001,"MKD",1,0,0,1,0,0,0,11571.1739341308,9768.24477834893,41.661,73.006,14.547
2001,"MLI",0,0,1,0,0,0,0,2140.99256560511,1981.72366148304,70.925,51.3,181.457
2001,"MLT",0,0,0,0,1,0,0,30572.7694025448,26446.9419407724,7.35899999999999,78.902,6.198
2001,"MMR",0,0,0,0,0,0,0,1498.31163236525,1199.7028168955,72.792,60.64,86.747
2001,"MNE",1,0,0,1,0,0,0,14531.9223440486,12278.5872482958,40.441,73.739,13.459
2001,"MNG",0,0,0,0,0,0,0,5917.07088396343,4558.96052385098,41.778,63.806,57.341
2001,"MNP",0,0,0,0,0,1,1,NA,NA,9.765,75.419,6.696
2001,"MOZ",0,0,1,0,0,0,0,785.790173616246,657.942038124392,70.723,50.259,163.436
2001,"MRT",0,0,1,0,0,0,0,4847.41086528495,4288.56920574953,61.384,61.662,91.94
2001,"MUS",0,0,1,0,1,0,0,13659.6351447605,12821.2707117644,57.441,71.985,17.093
2001,"MWI",0,0,1,0,0,0,0,1149.58039601898,983.65153509987,85.302,47.205,156.053
2001,"MYS",0,0,0,0,1,0,0,18186.4411330146,16256.5325304964,37.078,73.08,9.657
2001,"NAM",0,0,1,1,0,0,0,7786.54169496761,6748.59416403872,67.102,51.98,76.558
2001,"NCL",0,0,0,0,0,1,1,NA,NA,37.724,73.958,21.505
2001,"NER",0,0,1,0,0,0,0,1233.06511808278,980.079840740947,83.74,49.872,218.176
2001,"NGA",0,0,1,0,0,0,0,3392.03528516309,2999.01636378196,64.331,47.549,176.458
2001,"NIC",0,1,0,0,0,0,0,4958.32771126837,4176.226640997,44.665,67.028,36.454
2001,"NLD",1,0,0,0,0,1,1,56887.4332731111,48021.1300064439,22.17,78.338,6.303
2001,"NOR",1,0,0,0,0,1,1,78791.3045707129,58217.918509662,23.622,78.896,4.726
2001,"NPL",0,0,0,0,0,0,0,2413.8142127556,2136.96643260734,86.053,63.288,74.87
2001,"NRU",0,0,0,0,0,1,1,8394.08528728651,7594.3007813179,0,59.482,42.103
2001,"NZL",0,0,0,0,0,1,1,36885.644684201,33549.4118952762,13.9,78.662,6.657
2001,"OMN",0,0,0,0,1,0,0,43492.2863754557,37791.3429782714,28.451,73.979,15.751
2001,"PAK",0,0,0,0,0,0,0,3559.72784658715,3388.50059480326,66.82,62.241,105.818
2001,"PAN",0,1,0,0,1,0,0,14427.8299606334,15128.7055406681,37.503,73.82,24.675
2001,"PER",0,1,0,1,0,0,0,7611.6662817532,6360.18826021971,26.552,70.315,35.338
2001,"PHL",0,0,0,1,0,0,0,4778.4008437474,4327.32254598102,53.95,67.829,36.498
2001,"PLW",0,0,0,0,1,0,0,16295.8976422598,14743.2321642393,29.907,64.8,25.465
2001,"PNG",0,0,0,0,0,0,0,3211.75932963208,2905.36181233107,86.818,61.647,70.443
2001,"POL",1,0,0,0,1,0,0,18800.6018648402,16228.1355064103,38.239,74.177,8.845
2001,"PRI",0,1,0,0,1,0,0,39568.5528383032,30398.1739841891,5.667,75.972,11.394
2001,"PRK",0,0,0,0,0,0,0,NA,NA,40.509,60.893,99.296
2001,"PRT",1,0,0,0,0,1,1,35500.2265279823,30685.7956389577,44.956,77.152,6.377
2001,"PRY",0,1,0,1,0,0,0,9749.25865842117,8894.62923535598,44.034,70.281,32.959
2001,"PSE",0,0,0,1,0,0,0,3996.50878001821,3407.76256217612,27.811,69.75,29.383
2001,"PYF",0,0,0,0,0,1,1,NA,NA,44.033,79.316,10.47
2001,"QAT",0,0,0,0,0,1,1,92115.8257561269,79541.8185919656,3.494,75.486,12.048
2001,"ROU",1,0,0,1,0,0,0,15846.6020661761,12880.6896692363,47.148,71.122,21.285
2001,"RUS",1,0,0,1,0,0,0,21219.904296875,15378.0893088841,26.654,65.015,18.867
2001,"RWA",0,0,1,0,0,0,0,1093.18409838429,914.835329231362,84.171,49.49,163.986
2001,"SAU",0,0,0,0,1,0,0,53309.111388544,48872.622690976,19.923,72.951,20.906
2001,"SDN",0,0,1,0,0,0,0,3701.548828125,3876.00976203693,67.452,59.264,99.838
2001,"SEN",0,0,1,0,0,0,0,3149.33113703503,2631.0740838455,59.536,58.158,120.573
2001,"SGP",0,0,0,0,0,1,1,65784.4018813783,54077.2329706504,0,78.267,3.634
2001,"SLB",0,0,0,0,0,0,0,2055.29231157428,1859.16184980287,83.799,67.237,30.599
2001,"SLE",0,0,1,0,0,0,0,1750.92464516643,1589.26278922494,64.133,45.448,219.279
2001,"SLV",0,1,0,1,0,0,0,7580.32338410159,6752.17605151597,40.536,67.965,31.928
2001,"SMR",1,0,0,0,0,1,1,80420.7698522018,70880.8022728668,6.25,80.803,4.879
2001,"SOM",0,0,1,0,0,0,0,723.120180319118,670.718758174508,66.383,50.829,171.745
2001,"SRB",1,0,0,1,0,0,0,11878.5127870566,10445.0585537708,47.008,72.275,12.586
2001,"SSD",0,0,1,1,0,0,0,NA,NA,83.368,48.55,176.279
2001,"STP",0,0,1,0,0,0,0,3907.0192818698,2431.66738924542,45.623,61.5,74.784
2001,"SUR",0,1,0,1,0,0,0,16556.9440609927,13178.9901475336,33.483,64.82,30.08
2001,"SVK",1,0,0,0,1,0,0,18906.5643905228,16283.8993672838,43.837,73.571,7.778
2001,"SVN",1,0,0,0,0,1,1,30864.8593872124,26568.6157610089,49.22,76.181,5.035
2001,"SWE",1,0,0,0,0,1,1,48396.4480131984,41341.1388972888,15.929,79.836,4.377
2001,"SWZ",0,0,1,1,0,0,0,6197.50351983948,5487.89050219502,77.445,46.344,115.621
2001,"SXM",0,1,0,0,0,1,1,NA,NA,0,74.525,18.841
2001,"SYC",0,0,1,0,1,0,0,20147.4187656167,19560.1190902266,49.354,71.429,13.772
2001,"SYR",0,0,0,1,0,0,0,7698.3969367866,5049.58970608743,47.686,71.296,22.579
2001,"TCA",0,1,0,0,0,1,1,NA,NA,14.638,74.409,10.218
2001,"TCD",0,0,1,0,0,0,0,1620.55276247649,1361.32294984466,78.33,48.306,181.123
2001,"TGO",0,0,1,0,0,0,0,2059.104879543,1711.19387190478,66.644,54.746,116.794
2001,"THA",0,0,0,1,0,0,0,11901.3182104659,10408.0250027872,67.452,71.52,20.229
2001,"TJK",1,0,0,0,0,0,0,1467.39882474638,1336.41176583491,73.497,64.197,77.451
2001,"TKM",1,0,0,1,0,0,0,5228.80329286491,4921.44860158704,53.863,65.325,65.037
2001,"TLS",0,0,0,0,0,0,0,4040.39445567967,3260.04335601582,75.381,58.772,106.348
2001,"TON",0,0,0,1,0,0,0,5860.08077786938,5304.72836762862,76.959,69.8,16.569
2001,"TTO",0,1,0,0,1,0,0,20392.8837372893,17019.7585289558,44.282,68.874,27.326
2001,"TUN",0,0,0,1,0,0,0,9380.55287379366,8174.99513348306,36.182,72.822,27.63
2001,"TUR",1,0,0,1,0,0,0,13718.2779131299,13754.9765083239,34.66,72.271,34.832
2001,"TUV",0,0,0,1,0,0,0,3705.59238735794,3352.28051672534,53.571,63.709,41.692
2001,"TWN",0,0,0,0,0,1,1,NA,NA,62.907,76.478,7.99
2001,"TZA",0,0,1,0,0,0,0,1899.74536132813,1415.05712815015,77.326,54.124,120.752
2001,"UGA",0,0,1,0,0,0,0,1516.96423755695,1286.84766552487,84.799,50.576,136.702
2001,"UKR",1,0,0,0,0,0,0,11379.3857421875,8048.47491202783,32.817,67.675,15.082
2001,"URY",0,1,0,0,1,0,0,17986.9007596433,14266.6445167497,7.697,74.987,16.105
2001,"USA",0,0,0,0,0,1,1,55017.3049765671,49937.8106896443,20.766,76.919,8.222
2001,"UZB",1,0,0,0,0,0,0,3509.72863761694,3409.83123806428,53.394,65.853,57.986
2001,"VCT",0,1,0,1,0,0,0,10177.8094583896,8895.0103481175,54.452,70.382,22.849
2001,"VEN",0,1,0,0,1,0,0,NA,NA,12.15,71.019,21.104
2001,"VGB",0,1,0,0,0,1,1,NA,NA,57.952,74.831,16.754
2001,"VIR",0,1,0,0,0,1,1,NA,NA,7.18600000000001,72.218,11.14
2001,"VNM",0,0,0,0,0,0,0,4570.26846577385,4072.48803733973,75.063,72.984,29.106
2001,"VUT",0,0,0,1,0,0,0,3148.33464010844,2847.98775282393,78.047,68.722,28.71
2001,"WSM",0,0,0,1,0,0,0,4941.1152254089,4469.73948321189,77.932,71.028,20.745
2001,"XKX",1,0,0,1,0,0,0,NA,NA,47.008,71.782,43.976
2001,"YEM",0,0,0,0,0,0,0,NA,NA,73.213,63.286,87.779
2001,"ZAF",0,0,1,1,0,0,0,11401.4310542259,10734.9163149718,42.632,57.161,72.489
2001,"ZMB",0,0,1,0,0,0,0,2268.96965564597,2130.23864978977,64.998,47.408,143.483
2001,"ZWE",0,0,1,0,0,0,0,4102.08347374101,2731.31438959241,65.83,44.525,93.348
2002,"ABW",0,1,0,0,0,1,1,39846.0627615715,38778.4791118678,54.028,73.135,20.705
2002,"AFG",0,0,0,0,0,0,0,1774.30874287341,1403.46246779055,77.739,56.225,124.023
2002,"AGO",0,0,1,0,0,0,0,6645.47776627718,5139.28551677531,47.539,47.874,193.554
2002,"ALB",1,0,0,1,0,0,0,7590.05473576823,6876.24145242209,56.499,75.299,24.121
2002,"AND",1,0,0,0,0,1,1,61188.6370851474,51363.1880737599,8.35899999999999,82.448,7.186
2002,"ARE",0,0,0,0,0,1,1,84871.6027535708,83850.4862085334,18.933,78.721,10.589
2002,"ARG",0,1,0,0,1,0,0,18571.7020471274,15327.4075340904,10.49,74.312,19.898
2002,"ARM",1,0,0,1,0,0,0,5731.35346609213,4855.03657847692,35.764,71.486,27.843
2002,"ASM",0,0,0,0,1,0,0,NA,NA,11.606,71.755,13.38
2002,"ATG",0,1,0,0,0,1,1,23958.1638142071,18869.3738990633,68.902,75.237,14.203
2002,"AUS",0,0,0,0,0,1,1,46609.7441798787,40371.1040748285,15.778,80.052,6.026
2002,"AUT",1,0,0,0,0,1,1,54631.6008500547,46554.6210030119,40.345,78.846,4.983
2002,"AZE",1,0,0,0,0,0,0,6701.08173720633,4879.81051438666,48.213,66.769,65.193
2002,"BDI",0,0,1,0,0,0,0,998.561288984855,862.860048316297,91.318,49.924,141.752
2002,"BEL",1,0,0,0,0,1,1,51494.5617929448,43333.529921712,2.759,78.168,5.457
2002,"BEN",0,0,1,0,0,0,0,2630.18061029627,2495.38881067123,60.964,56.851,130.378
2002,"BFA",0,0,1,0,0,0,0,1494.67801269583,1367.53634666887,80.742,51.447,169.795
2002,"BGD",0,0,0,0,0,0,0,2866.43454328715,2330.39570439836,75.244,63.591,76.582
2002,"BGR",1,0,0,1,0,0,0,14391.430013191,11942.0010368867,30.476,72.128,16.07
2002,"BHR",0,0,0,0,0,1,1,55096.6571550779,51336.9851350201,11.627,75.209,11.693
2002,"BHS",0,1,0,0,0,1,1,35610.5892016822,36938.3650911476,17.908,73.023,16.451
2002,"BIH",1,0,0,1,0,0,0,8363.91364531969,7225.2612420945,56.986,75.994,8.731
2002,"BLR",1,0,0,1,0,0,0,12443.932258531,8984.45772059329,29.061,68.298,10.869
2002,"BLZ",0,1,0,0,1,0,0,11816.5976090456,9312.57995433006,54.636,69.528,22.834
2002,"BMU",0,0,0,0,0,1,1,102559.769384967,91120.6545624409,0,78.841,4.693
2002,"BOL",0,1,0,1,0,0,0,6193.26347494844,5465.86599718424,37.217,63.068,89.094
2002,"BRA",0,1,0,1,0,0,0,14265.9048770292,11718.1446760806,18.12,70.396,30.256
2002,"BRB",0,1,0,0,0,1,1,18404.1495676231,17577.7953277246,66.569,74.82,15.074
2002,"BRN",0,0,0,0,0,1,1,101571.583792615,79307.5470317666,27.954,74.365,10.011
2002,"BTN",0,0,0,0,0,0,0,5991.25497571775,5189.1844690193,72.43,63.984,69.14
2002,"BWA",0,0,1,0,1,0,0,13479.6960707779,12196.2461523365,45.43,52.373,74.413
2002,"CAF",0,0,1,0,0,0,0,1290.38314917126,1033.14568615076,62.198,46.84,158.93
2002,"CAN",0,0,0,0,0,1,1,49695.0066909867,43016.8215133741,20.112,79.566,6.277
2002,"CHE",1,0,0,0,0,1,1,67446.4044310268,58676.1394834346,26.599,80.444,5.531
2002,"CHI",1,0,0,0,0,1,1,NA,NA,69.443,79.1490742855999,10.8347208385319
2002,"CHL",0,1,0,0,1,0,0,18240.2015602857,15888.7102888656,13.394,77.84,10.379
2002,"CHN",0,0,0,1,0,0,0,4744.39855079794,4253.04610284235,61.575,73.034,30.963
2002,"CIV",0,0,1,0,0,0,0,4368.92808837279,3688.018728643,56.017,51.544,133.306
