country_code,gdp_data_level,year,gdppc_growth,source
MAC,national,2024,.08081083,WEO202504
MAC,rural,2025,.019899601,WEO202504
MAC,urban,2025,.019899601,WEO202504
MAC,national,2025,.019899601,WEO202504
MAC,rural,2026,.020292146,WEO202504
MAC,urban,2026,.020292146,WEO202504
MAC,national,2026,.020292146,WEO202504
MAC,rural,2027,.026584202,WEO202504
MAC,urban,2027,.026584202,WEO202504
MAC,national,2027,.026584202,WEO202504
MAC,rural,2028,.02437189,WEO202504
MAC,urban,2028,.02437189,WEO202504
MAC,national,2028,.02437189,WEO202504
MAC,rural,2029,.02433995,WEO202504
MAC,urban,2029,.02433995,WEO202504
MAC,national,2029,.02433995,WEO202504
MAC,rural,2030,.023620913,WEO202504
MAC,urban,2030,.023620913,WEO202504
MAC,national,2030,.023620913,WEO202504
MAR,rural,1980,,
MAR,urban,1980,,
MAR,national,1980,,
MAR,rural,1981,-.041092411,MPO202504
MAR,urban,1981,-.041092411,MPO202504
MAR,national,1981,-.041092411,MPO202504
MAR,rural,1982,.056445621,MPO202504
MAR,urban,1982,.056445621,MPO202504
MAR,national,1982,.056445621,MPO202504
MAR,rural,1983,-.013956872,MPO202504
MAR,urban,1983,-.013956872,MPO202504
MAR,national,1983,-.013956872,MPO202504
MAR,rural,1984,.03692599,MPO202504
MAR,urban,1984,.03692599,MPO202504
MAR,national,1984,.03692599,MPO202504
MAR,rural,1985,.032250427,MPO202504
MAR,urban,1985,.032250427,MPO202504
MAR,national,1985,.032250427,MPO202504
MAR,rural,1986,.061265454,MPO202504
MAR,urban,1986,.061265454,MPO202504
MAR,national,1986,.061265454,MPO202504
MAR,rural,1987,-.021939466,MPO202504
MAR,urban,1987,-.021939466,MPO202504
MAR,national,1987,-.021939466,MPO202504
MAR,rural,1988,.09125004,MPO202504
MAR,urban,1988,.09125004,MPO202504
MAR,national,1988,.09125004,MPO202504
MAR,rural,1989,.012911274,MPO202504
MAR,urban,1989,.012911274,MPO202504
MAR,national,1989,.012911274,MPO202504
MAR,rural,1990,.01826641,MPO202504
MAR,urban,1990,.01826641,MPO202504
MAR,national,1990,.01826641,MPO202504
MAR,rural,1991,.048203025,MPO202504
MAR,urban,1991,.048203025,MPO202504
MAR,national,1991,.048203025,MPO202504
MAR,rural,1992,-.031420965,MPO202504
MAR,urban,1992,-.031420965,MPO202504
MAR,national,1992,-.031420965,MPO202504
MAR,rural,1993,-.023210099,MPO202504
MAR,urban,1993,-.023210099,MPO202504
MAR,national,1993,-.023210099,MPO202504
MAR,rural,1994,.084674112,MPO202504
MAR,urban,1994,.084674112,MPO202504
MAR,national,1994,.084674112,MPO202504
MAR,rural,1995,-.064436339,MPO202504
MAR,urban,1995,-.064436339,MPO202504
MAR,national,1995,-.064436339,MPO202504
MAR,rural,1996,.098340407,MPO202504
MAR,urban,1996,.098340407,MPO202504
MAR,national,1996,.098340407,MPO202504
MAR,rural,1997,-.026965173,MPO202504
MAR,urban,1997,-.026965173,MPO202504
MAR,national,1997,-.026965173,MPO202504
MAR,rural,1998,.054131519,MPO202504
MAR,urban,1998,.054131519,MPO202504
MAR,national,1998,.054131519,MPO202504
MAR,rural,1999,-.0029106243,MPO202504
MAR,urban,1999,-.0029106243,MPO202504
MAR,national,1999,-.0029106243,MPO202504
MAR,rural,2000,.0047323448,MPO202504
MAR,urban,2000,.0047323448,MPO202504
MAR,national,2000,.0047323448,MPO202504
MAR,rural,2001,.056607228,MPO202504
MAR,urban,2001,.056607228,MPO202504
MAR,national,2001,.056607228,MPO202504
MAR,rural,2002,.02213433,MPO202504
MAR,urban,2002,.02213433,MPO202504
MAR,national,2002,.02213433,MPO202504
MAR,rural,2003,.044584546,MPO202504
MAR,urban,2003,.044584546,MPO202504
MAR,national,2003,.044584546,MPO202504
MAR,rural,2004,.034793101,MPO202504
MAR,urban,2004,.034793101,MPO202504
MAR,national,2004,.034793101,MPO202504
MAR,rural,2005,.018606653,MPO202504
MAR,urban,2005,.018606653,MPO202504
MAR,national,2005,.018606653,MPO202504
MAR,rural,2006,.060178876,MPO202504
MAR,urban,2006,.060178876,MPO202504
MAR,national,2006,.060178876,MPO202504
MAR,rural,2007,.023367841,MPO202504
MAR,urban,2007,.023367841,MPO202504
MAR,national,2007,.023367841,MPO202504
MAR,rural,2008,.045489807,MPO202504
MAR,urban,2008,.045489807,MPO202504
MAR,national,2008,.045489807,MPO202504
MAR,rural,2009,.022780748,MPO202504
MAR,urban,2009,.022780748,MPO202504
MAR,national,2009,.022780748,MPO202504
MAR,rural,2010,.021686807,MPO202504
MAR,urban,2010,.021686807,MPO202504
MAR,national,2010,.021686807,MPO202504
MAR,rural,2011,.03711183,MPO202504
MAR,urban,2011,.03711183,MPO202504
MAR,national,2011,.03711183,MPO202504
MAR,rural,2012,.016389513,MPO202504
MAR,urban,2012,.016389513,MPO202504
MAR,national,2012,.016389513,MPO202504
MAR,rural,2013,.027912294,MPO202504
MAR,urban,2013,.027912294,MPO202504
MAR,national,2013,.027912294,MPO202504
MAR,rural,2014,.013539583,MPO202504
MAR,urban,2014,.013539583,MPO202504
MAR,national,2014,.013539583,MPO202504
MAR,rural,2015,.031300846,MPO202504
MAR,urban,2015,.031300846,MPO202504
MAR,national,2015,.031300846,MPO202504
MAR,rural,2016,-.006724007,MPO202504
MAR,urban,2016,-.006724007,MPO202504
MAR,national,2016,-.006724007,MPO202504
MAR,rural,2017,.038043842,MPO202504
MAR,urban,2017,.038043842,MPO202504
MAR,national,2017,.038043842,MPO202504
MAR,rural,2018,.019344205,MPO202504
MAR,urban,2018,.019344205,MPO202504
MAR,national,2018,.019344205,MPO202504
MAR,rural,2019,.018364036,MPO202504
MAR,urban,2019,.018364036,MPO202504
MAR,national,2019,.018364036,MPO202504
MAR,rural,2020,-.081253745,MPO202504
MAR,urban,2020,-.081253745,MPO202504
MAR,national,2020,-.081253745,MPO202504
MAR,rural,2021,.070712216,MPO202504
MAR,urban,2021,.070712216,MPO202504
MAR,national,2021,.070712216,MPO202504
MAR,rural,2022,.0050825863,MPO202504
MAR,urban,2022,.0050825863,MPO202504
MAR,national,2022,.0050825863,MPO202504
MAR,rural,2023,.023486804,GEP202506
MAR,urban,2023,.023486804,GEP202506
MAR,national,2023,.023486804,GEP202506
MAR,rural,2024,.022009106,GEP202506
MAR,urban,2024,.022009106,GEP202506
MAR,national,2024,.022009106,GEP202506
MAR,rural,2025,.026575692,GEP202506
MAR,urban,2025,.026575692,GEP202506
MAR,national,2025,.026575692,GEP202506
MAR,rural,2026,.026144076,GEP202506
MAR,urban,2026,.026144076,GEP202506
MAR,national,2026,.026144076,GEP202506
MAR,rural,2027,.026686346,MPO202504
MAR,urban,2027,.026686346,MPO202504
MAR,national,2027,.026686346,MPO202504
MAR,rural,2028,.027268203,WEO202504
MAR,urban,2028,.027268203,WEO202504
MAR,national,2028,.027268203,WEO202504
MAR,rural,2029,.027290156,WEO202504
MAR,urban,2029,.027290156,WEO202504
MAR,national,2029,.027290156,WEO202504
MAR,rural,2030,.027564395,WEO202504
MAR,urban,2030,.027564395,WEO202504
MAR,national,2030,.027564395,WEO202504
MDA,rural,1980,,
MDA,urban,1980,,
MDA,national,1980,,
MDA,rural,1981,,
MDA,urban,1981,,
MDA,national,1981,,
MDA,rural,1982,,
MDA,urban,1982,,
MDA,national,1982,,
MDA,rural,1983,,
MDA,urban,1983,,
MDA,national,1983,,
MDA,rural,1984,,
MDA,urban,1984,,
MDA,national,1984,,
MDA,rural,1985,,
MDA,urban,1985,,
MDA,national,1985,,
MDA,rural,1986,,
MDA,urban,1986,,
MDA,national,1986,,
MDA,rural,1987,,
MDA,urban,1987,,
MDA,national,1987,,
MDA,rural,1988,,
MDA,urban,1988,,
MDA,national,1988,,
MDA,rural,1989,,
MDA,urban,1989,,
MDA,national,1989,,
MDA,rural,1990,,
MDA,urban,1990,,
MDA,national,1990,,
MDA,rural,1991,-.1770068,MPO202504
MDA,urban,1991,-.1770068,MPO202504
MDA,national,1991,-.1770068,MPO202504
MDA,rural,1992,-.29756963,MPO202504
MDA,urban,1992,-.29756963,MPO202504
MDA,national,1992,-.29756963,MPO202504
MDA,rural,1993,-.011734806,MPO202504
MDA,urban,1993,-.011734806,MPO202504
MDA,national,1993,-.011734806,MPO202504
MDA,rural,1994,-.3073169,MPO202504
MDA,urban,1994,-.3073169,MPO202504
MDA,national,1994,-.3073169,MPO202504
MDA,rural,1995,.41314968,MPO202504
MDA,urban,1995,.41314968,MPO202504
MDA,national,1995,.41314968,MPO202504
MDA,rural,1996,-.057113983,MPO202504
MDA,urban,1996,-.057113983,MPO202504
MDA,national,1996,-.057113983,MPO202504
MDA,rural,1997,.019764476,MPO202504
MDA,urban,1997,.019764476,MPO202504
MDA,national,1997,.019764476,MPO202504
MDA,rural,1998,-.064622223,MPO202504
MDA,urban,1998,-.064622223,MPO202504
MDA,national,1998,-.064622223,MPO202504
MDA,rural,1999,-.03248211,MPO202504
MDA,urban,1999,-.03248211,MPO202504
MDA,national,1999,-.03248211,MPO202504
MDA,rural,2000,.02307855,MPO202504
MDA,urban,2000,.02307855,MPO202504
MDA,national,2000,.02307855,MPO202504
MDA,rural,2001,.063375391,MPO202504
MDA,urban,2001,.063375391,MPO202504
MDA,national,2001,.063375391,MPO202504
MDA,rural,2002,.080499217,MPO202504
MDA,urban,2002,.080499217,MPO202504
MDA,national,2002,.080499217,MPO202504
MDA,rural,2003,.069006115,MPO202504
MDA,urban,2003,.069006115,MPO202504
MDA,national,2003,.069006115,MPO202504
MDA,rural,2004,.076660894,MPO202504
MDA,urban,2004,.076660894,MPO202504
MDA,national,2004,.076660894,MPO202504
MDA,rural,2005,.077618949,MPO202504
MDA,urban,2005,.077618949,MPO202504
MDA,national,2005,.077618949,MPO202504
MDA,rural,2006,.050916623,MPO202504
MDA,urban,2006,.050916623,MPO202504
MDA,national,2006,.050916623,MPO202504
MDA,rural,2007,.032389428,MPO202504
MDA,urban,2007,.032389428,MPO202504
MDA,national,2007,.032389428,MPO202504
MDA,rural,2008,.080053918,MPO202504
MDA,urban,2008,.080053918,MPO202504
MDA,national,2008,.080053918,MPO202504
MDA,rural,2009,-.058812309,MPO202504
MDA,urban,2009,-.058812309,MPO202504
MDA,national,2009,-.058812309,MPO202504
MDA,rural,2010,.070067681,MPO202504
MDA,urban,2010,.070067681,MPO202504
MDA,national,2010,.070067681,MPO202504
MDA,rural,2011,.058612093,MPO202504
MDA,urban,2011,.058612093,MPO202504
MDA,national,2011,.058612093,MPO202504
MDA,rural,2012,-.0058696442,MPO202504
MDA,urban,2012,-.0058696442,MPO202504
MDA,national,2012,-.0058696442,MPO202504
MDA,rural,2013,.090291932,MPO202504
MDA,urban,2013,.090291932,MPO202504
MDA,national,2013,.090291932,MPO202504
MDA,rural,2014,.050640374,MPO202504
MDA,urban,2014,.050640374,MPO202504
MDA,national,2014,.050640374,MPO202504
MDA,rural,2015,.00064610399,MPO202504
MDA,urban,2015,.00064610399,MPO202504
MDA,national,2015,.00064610399,MPO202504
MDA,rural,2016,.058701806,MPO202504
MDA,urban,2016,.058701806,MPO202504
MDA,national,2016,.058701806,MPO202504
MDA,rural,2017,.059904065,MPO202504
MDA,urban,2017,.059904065,MPO202504
MDA,national,2017,.059904065,MPO202504
MDA,rural,2018,.059203774,MPO202504
MDA,urban,2018,.059203774,MPO202504
MDA,national,2018,.059203774,MPO202504
MDA,rural,2019,.052228056,MPO202504
MDA,urban,2019,.052228056,MPO202504
MDA,national,2019,.052228056,MPO202504
MDA,rural,2020,-.07263273,MPO202504
MDA,urban,2020,-.07263273,MPO202504
MDA,national,2020,-.07263273,MPO202504
MDA,rural,2021,.15655799,MPO202504
MDA,urban,2021,.15655799,MPO202504
MDA,national,2021,.15655799,MPO202504
MDA,rural,2022,-.024613967,MPO202504
MDA,urban,2022,-.024613967,MPO202504
MDA,national,2022,-.024613967,MPO202504
MDA,rural,2023,.0030631036,GEP202506
MDA,urban,2023,.0030631036,GEP202506
MDA,national,2023,.0030631036,GEP202506
MDA,rural,2024,.011590295,GEP202506
MDA,urban,2024,.011590295,GEP202506
MDA,national,2024,.011590295,GEP202506
MDA,rural,2025,.022085242,GEP202506
MDA,urban,2025,.022085242,GEP202506
MDA,national,2025,.022085242,GEP202506
MDA,rural,2026,.036052145,GEP202506
MDA,urban,2026,.036052145,GEP202506
MDA,national,2026,.036052145,GEP202506
MDA,rural,2027,.055044021,MPO202504
MDA,urban,2027,.055044021,MPO202504
MDA,national,2027,.055044021,MPO202504
MDA,rural,2028,.080281593,WEO202504
MDA,urban,2028,.080281593,WEO202504
MDA,national,2028,.080281593,WEO202504
MDA,rural,2029,.080155775,WEO202504
MDA,urban,2029,.080155775,WEO202504
MDA,national,2029,.080155775,WEO202504
MDA,rural,2030,.080155939,WEO202504
MDA,urban,2030,.080155939,WEO202504
MDA,national,2030,.080155939,WEO202504
MDG,rural,1980,,
MDG,urban,1980,,
MDG,national,1980,,
MDG,rural,1981,-.12453587,MPO202504
MDG,urban,1981,-.12453587,MPO202504
MDG,national,1981,-.12453587,MPO202504
MDG,rural,1982,-.047601677,MPO202504
MDG,urban,1982,-.047601677,MPO202504
MDG,national,1982,-.047601677,MPO202504
MDG,rural,1983,-.020253349,MPO202504
MDG,urban,1983,-.020253349,MPO202504
MDG,national,1983,-.020253349,MPO202504
MDG,rural,1984,-.01166804,MPO202504
MDG,urban,1984,-.01166804,MPO202504
MDG,national,1984,-.01166804,MPO202504
MDG,rural,1985,-.017386995,MPO202504
MDG,urban,1985,-.017386995,MPO202504
MDG,national,1985,-.017386995,MPO202504
MDG,rural,1986,-.0092395134,MPO202504
MDG,urban,1986,-.0092395134,MPO202504
MDG,national,1986,-.0092395134,MPO202504
MDG,rural,1987,-.016681418,MPO202504
MDG,urban,1987,-.016681418,MPO202504
MDG,national,1987,-.016681418,MPO202504
MDG,rural,1988,.0047673197,MPO202504
MDG,urban,1988,.0047673197,MPO202504
MDG,national,1988,.0047673197,MPO202504
MDG,rural,1989,.010914727,MPO202504
MDG,urban,1989,.010914727,MPO202504
MDG,national,1989,.010914727,MPO202504
MDG,rural,1990,.0012937195,MPO202504
MDG,urban,1990,.0012937195,MPO202504
MDG,national,1990,.0012937195,MPO202504
MDG,rural,1991,-.090653487,MPO202504
MDG,urban,1991,-.090653487,MPO202504
MDG,national,1991,-.090653487,MPO202504
MDG,rural,1992,-.018184273,MPO202504
MDG,urban,1992,-.018184273,MPO202504
MDG,national,1992,-.018184273,MPO202504
MDG,rural,1993,-.0096736345,MPO202504
MDG,urban,1993,-.0096736345,MPO202504
MDG,national,1993,-.0096736345,MPO202504
MDG,rural,1994,-.031002386,MPO202504
MDG,urban,1994,-.031002386,MPO202504
MDG,national,1994,-.031002386,MPO202504
MDG,rural,1995,-.014867245,MPO202504
MDG,urban,1995,-.014867245,MPO202504
MDG,national,1995,-.014867245,MPO202504
MDG,rural,1996,-.010801847,MPO202504
MDG,urban,1996,-.010801847,MPO202504
MDG,national,1996,-.010801847,MPO202504
MDG,rural,1997,.0037255036,MPO202504
MDG,urban,1997,.0037255036,MPO202504
MDG,national,1997,.0037255036,MPO202504
MDG,rural,1998,.0057234061,MPO202504
MDG,urban,1998,.0057234061,MPO202504
MDG,national,1998,.0057234061,MPO202504
MDG,rural,1999,.013545755,MPO202504
MDG,urban,1999,.013545755,MPO202504
MDG,national,1999,.013545755,MPO202504
MDG,rural,2000,.011944944,MPO202504
MDG,urban,2000,.011944944,MPO202504
MDG,national,2000,.011944944,MPO202504
MDG,rural,2001,.027659032,MPO202504
MDG,urban,2001,.027659032,MPO202504
MDG,national,2001,.027659032,MPO202504
MDG,rural,2002,-.14988197,MPO202504
MDG,urban,2002,-.14988197,MPO202504
MDG,national,2002,-.14988197,MPO202504
MDG,rural,2003,.066141479,MPO202504
MDG,urban,2003,.066141479,MPO202504
MDG,national,2003,.066141479,MPO202504
MDG,rural,2004,.022319183,MPO202504
MDG,urban,2004,.022319183,MPO202504
MDG,national,2004,.022319183,MPO202504
MDG,rural,2005,.017317723,MPO202504
MDG,urban,2005,.017317723,MPO202504
MDG,national,2005,.017317723,MPO202504
MDG,rural,2006,.023472583,MPO202504
MDG,urban,2006,.023472583,MPO202504
MDG,national,2006,.023472583,MPO202504
MDG,rural,2007,.026531063,MPO202504
MDG,urban,2007,.026531063,MPO202504
MDG,national,2007,.026531063,MPO202504
MDG,rural,2008,.03625787,MPO202504
MDG,urban,2008,.03625787,MPO202504
MDG,national,2008,.03625787,MPO202504
MDG,rural,2009,-.067569457,MPO202504
MDG,urban,2009,-.067569457,MPO202504
MDG,national,2009,-.067569457,MPO202504
MDG,rural,2010,-.022658015,MPO202504
MDG,urban,2010,-.022658015,MPO202504
MDG,national,2010,-.022658015,MPO202504
MDG,rural,2011,-.012654822,MPO202504
MDG,urban,2011,-.012654822,MPO202504
MDG,national,2011,-.012654822,MPO202504
MDG,rural,2012,.002006389,MPO202504
MDG,urban,2012,.002006389,MPO202504
MDG,national,2012,.002006389,MPO202504
MDG,rural,2013,-.0044433693,MPO202504
MDG,urban,2013,-.0044433693,MPO202504
MDG,national,2013,-.0044433693,MPO202504
MDG,rural,2014,.0060570864,MPO202504
MDG,urban,2014,.0060570864,MPO202504
MDG,national,2014,.0060570864,MPO202504
MDG,rural,2015,.0044573951,MPO202504
MDG,urban,2015,.0044573951,MPO202504
MDG,national,2015,.0044573951,MPO202504
MDG,rural,2016,.013106333,MPO202504
MDG,urban,2016,.013106333,MPO202504
MDG,national,2016,.013106333,MPO202504
MDG,rural,2017,.012623763,MPO202504
MDG,urban,2017,.012623763,MPO202504
MDG,national,2017,.012623763,MPO202504
MDG,rural,2018,.0054252055,MPO202504
MDG,urban,2018,.0054252055,MPO202504
MDG,national,2018,.0054252055,MPO202504
MDG,rural,2019,.017301336,MPO202504
MDG,urban,2019,.017301336,MPO202504
MDG,national,2019,.017301336,MPO202504
MDG,rural,2020,-.094918244,MPO202504
MDG,urban,2020,-.094918244,MPO202504
MDG,national,2020,-.094918244,MPO202504
MDG,rural,2021,.020511536,MPO202504
MDG,urban,2021,.020511536,MPO202504
MDG,national,2021,.020511536,MPO202504
MDG,rural,2022,.016026882,MPO202504
MDG,urban,2022,.016026882,MPO202504
MDG,national,2022,.016026882,MPO202504
MDG,rural,2023,.016659036,GEP202506
MDG,urban,2023,.016659036,GEP202506
MDG,national,2023,.016659036,GEP202506
MDG,rural,2024,.016931206,GEP202506
MDG,urban,2024,.016931206,GEP202506
MDG,national,2024,.016931206,GEP202506
MDG,rural,2025,.012430494,GEP202506
MDG,urban,2025,.012430494,GEP202506
MDG,national,2025,.012430494,GEP202506
MDG,rural,2026,.014781628,GEP202506
MDG,urban,2026,.014781628,GEP202506
MDG,national,2026,.014781628,GEP202506
MDG,rural,2027,.019672051,MPO202504
MDG,urban,2027,.019672051,MPO202504
MDG,national,2027,.019672051,MPO202504
MDG,rural,2028,.019857176,WEO202504
MDG,urban,2028,.019857176,WEO202504
MDG,national,2028,.019857176,WEO202504
MDG,rural,2029,.020950828,WEO202504
MDG,urban,2029,.020950828,WEO202504
MDG,national,2029,.020950828,WEO202504
MDG,rural,2030,.021765137,WEO202504
MDG,urban,2030,.021765137,WEO202504
MDG,national,2030,.021765137,WEO202504
MDV,rural,1980,,
MDV,urban,1980,,
MDV,national,1980,,
MDV,rural,1981,.048970286,MPO202504
MDV,urban,1981,.048970286,MPO202504
MDV,national,1981,.048970286,MPO202504
MDV,rural,1982,.045061395,MPO202504
MDV,urban,1982,.045061395,MPO202504
MDV,national,1982,.045061395,MPO202504
MDV,rural,1983,.016194703,MPO202504
MDV,urban,1983,.016194703,MPO202504
MDV,national,1983,.016194703,MPO202504
MDV,rural,1984,.14147915,MPO202504
MDV,urban,1984,.14147915,MPO202504
MDV,national,1984,.14147915,MPO202504
MDV,rural,1985,.10227776,MPO202504
MDV,urban,1985,.10227776,MPO202504
MDV,national,1985,.10227776,MPO202504
MDV,rural,1986,.048647389,MPO202504
MDV,urban,1986,.048647389,MPO202504
MDV,national,1986,.048647389,MPO202504
MDV,rural,1987,.051249474,MPO202504
MDV,urban,1987,.051249474,MPO202504
MDV,national,1987,.051249474,MPO202504
MDV,rural,1988,.051435485,MPO202504
MDV,urban,1988,.051435485,MPO202504
MDV,national,1988,.051435485,MPO202504
MDV,rural,1989,.058525592,MPO202504
MDV,urban,1989,.058525592,MPO202504
MDV,national,1989,.058525592,MPO202504
MDV,rural,1990,-.07047344,MPO202504
MDV,urban,1990,-.07047344,MPO202504
MDV,national,1990,-.07047344,MPO202504
MDV,rural,1991,.036494821,MPO202504
MDV,urban,1991,.036494821,MPO202504
MDV,national,1991,.036494821,MPO202504
MDV,rural,1992,.03458536,MPO202504
MDV,urban,1992,.03458536,MPO202504
MDV,national,1992,.03458536,MPO202504
MDV,rural,1993,.026877716,MPO202504
MDV,urban,1993,.026877716,MPO202504
MDV,national,1993,.026877716,MPO202504
MDV,rural,1994,.049601063,MPO202504
MDV,urban,1994,.049601063,MPO202504
MDV,national,1994,.049601063,MPO202504
MDV,rural,1995,.04938997,MPO202504
MDV,urban,1995,.04938997,MPO202504
MDV,national,1995,.04938997,MPO202504
MDV,rural,1996,.055160664,MPO202504
MDV,urban,1996,.055160664,MPO202504
MDV,national,1996,.055160664,MPO202504
MDV,rural,1997,.062275723,MPO202504
MDV,urban,1997,.062275723,MPO202504
MDV,national,1997,.062275723,MPO202504
MDV,rural,1998,.055176102,MPO202504
MDV,urban,1998,.055176102,MPO202504
MDV,national,1998,.055176102,MPO202504
MDV,rural,1999,.043810263,MPO202504
MDV,urban,1999,.043810263,MPO202504
MDV,national,1999,.043810263,MPO202504
MDV,rural,2000,.021493867,MPO202504
MDV,urban,2000,.021493867,MPO202504
MDV,national,2000,.021493867,MPO202504
MDV,rural,2001,-.055340167,MPO202504
MDV,urban,2001,-.055340167,MPO202504
MDV,national,2001,-.055340167,MPO202504
MDV,rural,2002,.054847002,MPO202504
MDV,urban,2002,.054847002,MPO202504
MDV,national,2002,.054847002,MPO202504
MDV,rural,2003,.28413802,MPO202504
MDV,urban,2003,.28413802,MPO202504
MDV,national,2003,.28413802,MPO202504
MDV,rural,2004,.040884115,MPO202504
MDV,urban,2004,.040884115,MPO202504
MDV,national,2004,.040884115,MPO202504
MDV,rural,2005,-.12676376,MPO202504
MDV,urban,2005,-.12676376,MPO202504
MDV,national,2005,-.12676376,MPO202504
MDV,rural,2006,.20682746,MPO202504
MDV,urban,2006,.20682746,MPO202504
MDV,national,2006,.20682746,MPO202504
MDV,rural,2007,.036147043,MPO202504
MDV,urban,2007,.036147043,MPO202504
MDV,national,2007,.036147043,MPO202504
MDV,rural,2008,.051898275,MPO202504
MDV,urban,2008,.051898275,MPO202504
MDV,national,2008,.051898275,MPO202504
MDV,rural,2009,-.11349931,MPO202504
MDV,urban,2009,-.11349931,MPO202504
MDV,national,2009,-.11349931,MPO202504
MDV,rural,2010,.031290162,MPO202504
MDV,urban,2010,.031290162,MPO202504
MDV,national,2010,.031290162,MPO202504
MDV,rural,2011,.048297767,MPO202504
MDV,urban,2011,.048297767,MPO202504
MDV,national,2011,.048297767,MPO202504
MDV,rural,2012,-.01114552,MPO202504
MDV,urban,2012,-.01114552,MPO202504
MDV,national,2012,-.01114552,MPO202504
MDV,rural,2013,.034201682,MPO202504
MDV,urban,2013,.034201682,MPO202504
MDV,national,2013,.034201682,MPO202504
MDV,rural,2014,.042703405,MPO202504
MDV,urban,2014,.042703405,MPO202504
MDV,national,2014,.042703405,MPO202504
MDV,rural,2015,.0044159377,MPO202504
MDV,urban,2015,.0044159377,MPO202504
MDV,national,2015,.0044159377,MPO202504
MDV,rural,2016,.029291816,MPO202504
MDV,urban,2016,.029291816,MPO202504
MDV,national,2016,.029291816,MPO202504
MDV,rural,2017,.03555489,MPO202504
MDV,urban,2017,.03555489,MPO202504
MDV,national,2017,.03555489,MPO202504
MDV,rural,2018,.052657809,MPO202504
MDV,urban,2018,.052657809,MPO202504
MDV,national,2018,.052657809,MPO202504
MDV,rural,2019,.040793635,MPO202504
MDV,urban,2019,.040793635,MPO202504
MDV,national,2019,.040793635,MPO202504
MDV,rural,2020,-.34831166,MPO202504
MDV,urban,2020,-.34831166,MPO202504
MDV,national,2020,-.34831166,MPO202504
MDV,rural,2021,.33768559,MPO202504
MDV,urban,2021,.33768559,MPO202504
MDV,national,2021,.33768559,MPO202504
MDV,rural,2022,.12099057,MPO202504
MDV,urban,2022,.12099057,MPO202504
MDV,national,2022,.12099057,MPO202504
MDV,rural,2023,.043241948,GEP202506
MDV,urban,2023,.043241948,GEP202506
MDV,national,2023,.043241948,GEP202506
MDV,rural,2024,.05139203,GEP202506
MDV,urban,2024,.05139203,GEP202506
MDV,national,2024,.05139203,GEP202506
MDV,rural,2025,.053254314,GEP202506
MDV,urban,2025,.053254314,GEP202506
MDV,national,2025,.053254314,GEP202506
MDV,rural,2026,.049352735,GEP202506
MDV,urban,2026,.049352735,GEP202506
MDV,national,2026,.049352735,GEP202506
MDV,rural,2027,.042863008,MPO202504
MDV,urban,2027,.042863008,MPO202504
MDV,national,2027,.042863008,MPO202504
MDV,rural,2028,.022842772,WEO202504
MDV,urban,2028,.022842772,WEO202504
MDV,national,2028,.022842772,WEO202504
MDV,rural,2029,.022683414,WEO202504
MDV,urban,2029,.022683414,WEO202504
MDV,national,2029,.022683414,WEO202504
MDV,rural,2030,.022986853,WEO202504
MDV,urban,2030,.022986853,WEO202504
MDV,national,2030,.022986853,WEO202504
MEX,rural,1980,,
MEX,urban,1980,,
MEX,national,1980,,
MEX,rural,1981,.070538171,MPO202504
MEX,urban,1981,.070538171,MPO202504
MEX,national,1981,.070538171,MPO202504
MEX,rural,1982,-.022366064,MPO202504
MEX,urban,1982,-.022366064,MPO202504
MEX,national,1982,-.022366064,MPO202504
MEX,rural,1983,-.066622503,MPO202504
MEX,urban,1983,-.066622503,MPO202504
MEX,national,1983,-.066622503,MPO202504
MEX,rural,1984,.013509583,MPO202504
MEX,urban,1984,.013509583,MPO202504
MEX,national,1984,.013509583,MPO202504
MEX,rural,1985,-.0016765327,MPO202504
MEX,urban,1985,-.0016765327,MPO202504
MEX,national,1985,-.0016765327,MPO202504
MEX,rural,1986,-.058645576,MPO202504
MEX,urban,1986,-.058645576,MPO202504
MEX,national,1986,-.058645576,MPO202504
MEX,rural,1987,.00037411836,MPO202504
MEX,urban,1987,.00037411836,MPO202504
MEX,national,1987,.00037411836,MPO202504
MEX,rural,1988,-.0076161884,MPO202504
MEX,urban,1988,-.0076161884,MPO202504
MEX,national,1988,-.0076161884,MPO202504
MEX,rural,1989,.016464164,MPO202504
MEX,urban,1989,.016464164,MPO202504
MEX,national,1989,.016464164,MPO202504
MEX,rural,1990,.032510594,MPO202504
MEX,urban,1990,.032510594,MPO202504
MEX,national,1990,.032510594,MPO202504
MEX,rural,1991,.019926963,MPO202504
MEX,urban,1991,.019926963,MPO202504
MEX,national,1991,.019926963,MPO202504
MEX,rural,1992,.016256245,MPO202504
MEX,urban,1992,.016256245,MPO202504
MEX,national,1992,.016256245,MPO202504
MEX,rural,1993,.0097874328,MPO202504
MEX,urban,1993,.0097874328,MPO202504
MEX,national,1993,.0097874328,MPO202504
MEX,rural,1994,.025165126,MPO202504
MEX,urban,1994,.025165126,MPO202504
MEX,national,1994,.025165126,MPO202504
MEX,rural,1995,-.075704888,MPO202504
MEX,urban,1995,-.075704888,MPO202504
MEX,national,1995,-.075704888,MPO202504
MEX,rural,1996,.043912716,MPO202504
MEX,urban,1996,.043912716,MPO202504
MEX,national,1996,.043912716,MPO202504
MEX,rural,1997,.054105312,MPO202504
MEX,urban,1997,.054105312,MPO202504
MEX,national,1997,.054105312,MPO202504
